SYMBOL,AS_OF_DATE,LABEL,LABEL_CHANGED,GENERATION,ANCHOR_DATE,ANCHOR_CLOSE,ANCHOR_PREV_CLOSE,SESSIONS_SINCE_ANCHOR,CLOSE,PREV_CLOSE,VOLUME,AVG_VOLUME_50,VOLUME_MULTIPLE,PCT_MOVE_VS_PREV,PERSISTENT_COUNT,SUSTAINED_COUNT,RESULT_DATE,DAYS_TO_OR_SINCE_RESULTS,CATALYST_CONTEXT
ASKAUTOLTD,2026-09-16,SUSTAINED_EP,False,1,2026-08-03,569.65,528.05,32,617.9,604.7,209278.0,920229.36,0.22741939031373656,2.18,2,6,,,NO_CATALYST
ATULAUTO,2026-09-16,FIZZLE_OUT_EP,False,1,2026-08-03,563.35,515.45,32,436.4,438.45,63313.0,238045.36,0.2659703175898913,-0.47,1,0,,,
BLUEDART,2026-09-16,FIZZLE_OUT_EP,False,1,2026-08-03,5427.0,5160.3,32,4850.5,4843.5,10147.0,24685.98,0.411043029282208,0.14,0,0,,,
IGPL,2026-09-16,SUSTAINED_EP,False,1,2026-08-03,496.65,471.25,32,533.3,525.25,55598.0,88580.78,0.6276530868208656,1.53,2,6,,,NO_CATALYST
KIOCL,2026-09-16,FIZZLE_OUT_EP,False,1,2026-08-03,394.9,365.55,32,326.85,340.8,180378.0,176612.16,1.0213226541139635,-4.09,0,4,,,
REDINGTON,2026-09-16,SUSTAINED_EP,False,1,2026-08-03,347.85,321.65,32,388.15,378.95,5640367.0,7605991.24,0.741568958209844,2.43,0,11,,,NO_CATALYST
ROSSTECH,2026-09-16,PERSISTENT_EP,False,1,2026-08-03,1067.1,954.1,32,1349.9,1265.4,3386100.0,259318.76,13.05767465493048,6.68,2,7,,,NO_CATALYST
ALIVUS,2026-09-16,SUSTAINED_EP,False,1,2026-08-04,1335.8,1214.4,31,1370.6,1347.8,153204.0,164720.58,0.9300841461340168,1.69,1,7,,,NO_CATALYST
BASF,2026-09-16,FIZZLE_OUT_EP,False,1,2026-08-04,3947.1,3729.7,31,3558.4,3539.4,15289.0,45337.4,0.33722710168646636,0.54,0,5,,,
CAPILLARY,2026-09-16,FIZZLE_OUT_EP,False,1,2026-08-04,534.95,495.55,31,452.05,472.2,514440.0,775208.18,0.6636152884764451,-4.27,1,2,,,
EPACKPEB,2026-09-16,FIZZLE_OUT_EP,False,1,2026-08-04,260.35,243.95,31,221.47,221.26,428491.0,1140348.7,0.37575436355563874,0.09,0,0,,,
GRAPHITE,2026-09-16,SUSTAINED_EP,True,1,2026-08-04,710.05,657.95,31,805.05,781.5,3021853.0,2392326.16,1.2631442361521474,3.01,2,11,,,NO_CATALYST
KEI,2026-09-16,FIZZLE_OUT_EP,False,1,2026-08-04,5500.0,5023.3,31,4506.0,4500.0,306662.0,521607.44,0.5879172275610179,0.13,0,6,,,
CELLO,2026-09-16,FIZZLE_OUT_EP,False,1,2026-08-05,398.95,344.85,30,323.4,327.55,212024.0,1061341.32,0.19976985349067536,-1.27,0,0,,,
FIEMIND,2026-09-16,FIZZLE_OUT_EP,False,1,2026-08-05,2498.0,2324.5,30,1927.9,1938.1,64556.0,88556.62,0.7289799452598801,-0.53,1,2,,,
GODIGIT,2026-09-16,FIZZLE_OUT_EP,False,1,2026-08-05,280.4,263.3,30,250.9,251.5,155492.0,679531.0,0.22882252612463597,-0.24,0,0,,,
HINDCOPPER,2026-09-16,FIZZLE_OUT_EP,True,1,2026-08-05,533.8,492.35,30,481.6,492.1,7244772.0,10505058.24,0.6896460575929182,-2.13,2,4,,,
JGCHEM,2026-09-16,SUSTAINED_EP,False,1,2026-08-05,548.25,505.75,30,582.9,564.65,277514.0,728422.42,0.3809794871497777,3.23,2,6,,,NO_CATALYST
KANSAINER,2026-09-16,FIZZLE_OUT_EP,False,1,2026-08-05,210.38,198.92,30,184.81,183.03,277695.0,304061.56,0.9132854544323196,0.97,0,2,,,
OMNI,2026-09-16,FIZZLE_OUT_EP,False,1,2026-08-05,732.6,610.5,30,539.5,540.3,284946.0,1272147.86,0.22398811408604655,-0.15,0,0,,,
PTC,2026-09-16,FIZZLE_OUT_EP,False,1,2026-08-05,198.36,183.44,30,151.96,152.41,1795094.0,2097618.06,0.8557773382252439,-0.3,0,1,,,
SHILPAMED,2026-09-16,SUSTAINED_EP,False,1,2026-08-05,721.75,644.65,30,928.05,911.9,1187365.0,1885320.46,0.6297947883088268,1.77,1,9,,,NO_CATALYST
VARROC,2026-09-16,SUSTAINED_EP,True,1,2026-08-05,717.6,680.75,30,851.15,836.0,438002.0,632557.9,0.6924298945598497,1.81,2,8,,,NO_CATALYST
BAJAJELEC,2026-09-16,FIZZLE_OUT_EP,False,1,2026-08-06,382.5,348.1,29,322.55,328.4,93301.0,466684.24,0.19992318574974804,-1.78,0,0,,,
IGARASHI,2026-09-16,FIZZLE_OUT_EP,False,1,2026-08-06,493.8,461.05,29,428.4,437.05,509069.0,486516.58,1.0463548847605564,-1.98,0,0,,,
KOLTEPATIL,2026-09-16,SUSTAINED_EP,False,1,2026-08-06,429.3,392.6,29,429.05,420.8,50440.0,418736.54,0.12045760324618435,1.96,1,8,,,NO_CATALYST
MAZDOCK,2026-09-16,FIZZLE_OUT_EP,False,1,2026-08-06,2530.0,2380.5,29,2231.9,2236.0,545318.0,767007.8,0.7109679979786385,-0.18,0,2,,,
RACLGEAR,2026-09-16,PERSISTENT_EP,False,1,2026-08-06,1475.0,1393.1,29,1852.4,1755.2,258873.0,70188.36,3.688261130478045,5.54,2,4,,,NO_CATALYST
ROLEXRINGS,2026-09-16,SUSTAINED_EP,False,1,2026-08-06,152.8,144.82,29,168.53,166.47,952108.0,3983561.64,0.23900922994127435,1.24,1,7,,,NO_CATALYST
STOVEKRAFT,2026-09-16,SUSTAINED_EP,False,1,2026-08-06,800.2,756.0,29,828.55,804.7,109498.0,241774.54,0.45289301346618216,2.96,1,4,,,NO_CATALYST
ARVSMART,2026-09-16,FIZZLE_OUT_EP,False,1,2026-08-07,650.75,603.3,28,549.2,564.15,106214.0,221600.94,0.47930302100704086,-2.65,0,4,,,
AVALON,2026-09-16,SUSTAINED_EP,False,1,2026-08-07,1965.3,1774.5,28,2216.1,2160.7,935133.0,477424.78,1.9587022692873208,2.56,3,6,,,NO_CATALYST
PGIL,2026-09-16,FIZZLE_OUT_EP,False,1,2026-08-07,2464.1,2221.5,28,1179.9,1141.4,439780.0,136531.88,3.221079208753296,3.37,0,2,,,
DIAMONDYD,2026-09-16,FIZZLE_OUT_EP,False,1,2026-08-07,1227.4,1166.2,28,1102.2,1107.4,6122.0,40858.1,0.14983565070328772,-0.47,0,0,,,
SBCL,2026-09-16,SUSTAINED_EP,False,1,2026-08-07,920.9,767.45,28,1057.0,1020.2,529492.0,674704.52,0.784776126888849,3.61,1,7,,,NO_CATALYST
ENRIN,2026-09-16,FIZZLE_OUT_EP,False,1,2026-08-07,3648.8,3252.2,28,3013.4,3028.7,332338.0,553887.72,0.6000096914948756,-0.51,0,1,,,
TRAVELFOOD,2026-09-16,FIZZLE_OUT_EP,False,1,2026-08-07,1428.6,1337.2,28,1215.3,1227.4,28959.0,72876.66,0.39737002217170764,-0.99,0,0,,,
AARTIPHARM,2026-09-16,SUSTAINED_EP,False,1,2026-08-10,823.0,685.85,27,813.0,789.45,378693.0,700561.68,0.5405562576588545,2.98,1,6,,,NO_CATALYST
BEML,2026-09-16,SUSTAINED_EP,False,1,2026-08-10,1884.4,1787.8,27,1991.9,1939.3,422730.0,395929.48,1.0676901351220425,2.71,0,8,,,NO_CATALYST
COMSYN,2026-09-16,SUSTAINED_EP,False,1,2026-08-10,269.03,224.83,27,294.75,289.8,839631.0,955679.06,0.8785700504937295,1.71,0,6,,,NO_CATALYST
DMCC,2026-09-16,FIZZLE_OUT_EP,False,1,2026-08-10,313.1,277.65,27,259.3,265.5,87873.0,118257.12,0.7430673096046987,-2.34,0,0,,,
GARUDA,2026-09-16,FIZZLE_OUT_EP,False,1,2026-08-10,194.51,180.5,27,175.98,176.05,449765.0,929910.56,0.4836647946013216,-0.04,0,0,,,
PAYTM,2026-09-16,SUSTAINED_EP,False,1,2026-08-10,1584.1,1441.6,27,1790.0,1730.0,15413025.0,4357713.32,3.5369524950760183,3.47,1,9,,,NO_CATALYST
RAMCOIND,2026-09-16,FIZZLE_OUT_EP,False,1,2026-08-10,377.2,339.65,27,320.85,318.4,125109.0,693045.5,0.18052061516884532,0.77,0,0,,,
SURAKSHA,2026-09-16,SUSTAINED_EP,False,1,2026-08-10,265.5,249.55,27,326.8,323.05,98905.0,191697.34,0.5159435180477726,1.16,2,5,,,NO_CATALYST
THOMASCOTT,2026-09-16,FIZZLE_OUT_EP,False,1,2026-08-10,349.05,315.15,27,233.8,237.9,95963.0,83130.86,1.1543607271715943,-1.72,0,0,,,
ARE&M,2026-09-16,FIZZLE_OUT_EP,False,1,2026-08-11,970.25,897.7,26,791.55,799.55,408549.0,944287.12,0.43265336500618584,-1.0,0,0,,,
FINCABLES,2026-09-16,SUSTAINED_EP,True,1,2026-08-11,1207.85,1058.05,26,1362.6,1339.9,1264308.0,1274269.6,0.992182502038815,1.69,3,4,,,NO_CATALYST
POLYMED,2026-09-16,FIZZLE_OUT_EP,False,1,2026-08-11,1863.9,1772.4,26,1704.6,1704.6,116363.0,154238.26,0.754436674791326,0.0,0,0,,,
ALICON,2026-09-16,FIZZLE_OUT_EP,False,1,2026-08-12,772.95,728.55,25,688.35,697.2,30853.0,40007.36,0.7711831023091751,-1.27,0,0,,,
ELLEN,2026-09-16,PERSISTENT_EP,True,1,2026-08-12,323.8,294.4,25,374.65,355.1,2421472.0,762589.0,3.175330354883168,5.51,4,5,,,NO_CATALYST
MARKSANS,2026-09-16,SUSTAINED_EP,False,1,2026-08-12,312.6,278.95,25,316.45,312.85,2264075.0,3633251.1,0.6231540121187881,1.15,1,5,,,NO_CATALYST
ORISSAMINE,2026-09-16,FIZZLE_OUT_EP,False,1,2026-08-12,4839.4,4504.8,25,3829.4,3877.9,12535.0,28982.76,0.4324984922070914,-1.25,0,1,,,
TDPOWERSYS,2026-09-16,FIZZLE_OUT_EP,False,1,2026-08-12,1480.1,1275.6,25,696.0,725.5,4260675.0,1657763.08,2.5701350521088937,-4.07,0,2,,,
ASTRAL,2026-09-16,FIZZLE_OUT_EP,False,1,2026-08-13,1592.0,1464.0,24,1382.5,1379.6,523897.0,993588.46,0.5272776618198646,0.21,0,1,,,
MIDHANI,2026-09-16,FIZZLE_OUT_EP,True,1,2026-08-13,444.85,408.45,24,399.25,405.85,1623475.0,1965597.36,0.8259448415213582,-1.63,1,1,,,
APEX,2026-09-16,FIZZLE_OUT_EP,False,1,2026-08-14,426.35,367.7,23,347.95,358.95,151673.0,353268.14,0.4293424252750333,-3.06,0,0,,,
DREDGECORP,2026-09-16,FIZZLE_OUT_EP,False,1,2026-08-14,1166.4,1064.4,23,987.8,994.0,45490.0,145489.34,0.31266895567744,-0.62,0,1,,,
HAPPSTMNDS,2026-09-16,FIZZLE_OUT_EP,False,1,2026-08-14,420.2,394.8,23,327.45,325.6,953262.0,2340711.56,0.4072530833316344,0.57,1,2,,,
PRAKASH,2026-09-16,FIZZLE_OUT_EP,False,1,2026-08-14,137.68,122.53,23,118.48,119.49,357885.0,462684.44,0.7734969431865917,-0.85,0,0,,,
SUDARSCHEM,2026-09-16,SUSTAINED_EP,False,1,2026-08-14,1118.1,1052.8,23,1198.7,1183.2,166126.0,456596.38,0.3638355608513585,1.31,1,7,,,NO_CATALYST
TARSONS,2026-09-16,FIZZLE_OUT_EP,False,1,2026-08-14,360.3,312.7,23,302.3,303.15,107349.0,622627.54,0.17241286821331417,-0.28,0,0,,,
CAMLINFINE,2026-09-16,FIZZLE_OUT_EP,False,1,2026-08-17,114.11,103.76,22,98.12,99.21,379806.0,1058749.44,0.3587307682542907,-1.1,0,0,,,
UFLEX,2026-09-16,SUSTAINED_EP,False,1,2026-08-17,586.05,488.4,22,645.45,636.1,235420.0,692318.54,0.34004578297152055,1.47,2,4,,,NO_CATALYST
ASIANENE,2026-09-16,SUSTAINED_EP,True,1,2026-08-18,463.05,425.25,21,494.1,485.25,736572.0,584699.28,1.2597450094345934,1.82,1,7,,,NO_CATALYST
ICIL,2026-09-16,SUSTAINED_EP,False,1,2026-08-18,437.7,388.7,21,431.95,427.1,478937.0,1100760.84,0.4350963284631382,1.14,0,6,,,NO_CATALYST
MMFL,2026-09-16,FIZZLE_OUT_EP,False,1,2026-08-18,680.2,632.3,21,606.95,593.8,109301.0,174845.0,0.6251308301638594,2.21,0,0,,,
