SYMBOL,AS_OF_DATE,LABEL,LABEL_CHANGED,GENERATION,ANCHOR_DATE,ANCHOR_CLOSE,ANCHOR_PREV_CLOSE,SESSIONS_SINCE_ANCHOR,CLOSE,PREV_CLOSE,VOLUME,AVG_VOLUME_50,VOLUME_MULTIPLE,PCT_MOVE_VS_PREV,PERSISTENT_COUNT,SUSTAINED_COUNT,RESULT_DATE,DAYS_TO_OR_SINCE_RESULTS,CATALYST_CONTEXT
APLAPOLLO,2026-09-25,SUSTAINED_EP,False,1,2026-08-03,1941.5,1819.5,39,2214.7,2184.8,339098.0,650921.06,0.5209510351378092,1.37,0,10,,,NO_CATALYST
ATULAUTO,2026-09-25,FIZZLE_OUT_EP,False,1,2026-08-03,563.35,515.45,39,448.25,447.55,35098.0,232876.04,0.15071537630062756,0.16,1,0,,,
BLUEDART,2026-09-25,FIZZLE_OUT_EP,False,1,2026-08-03,5427.0,5160.3,39,4746.5,4793.0,7306.0,24836.44,0.2941645421002366,-0.97,0,0,,,
DEEPINDS,2026-09-25,SUSTAINED_EP,False,1,2026-08-03,649.3,596.9,39,781.1,766.0,339780.0,682547.36,0.4978116097321071,1.97,2,11,,,NO_CATALYST
DHAMPURSUG,2026-09-25,PERSISTENT_EP,True,1,2026-08-03,143.84,135.48,39,174.67,164.64,2148612.0,993649.06,2.1623449228644165,6.09,6,11,,,NO_CATALYST
IGPL,2026-09-25,SUSTAINED_EP,True,1,2026-08-03,496.65,471.25,39,593.15,586.4,62045.0,103996.98,0.5966038629198656,1.15,4,8,,,NO_CATALYST
INDGN,2026-09-25,SUSTAINED_EP,False,1,2026-08-03,545.25,515.15,39,608.95,594.1,2095862.0,606789.66,3.4540173278496535,2.5,1,11,,,NO_CATALYST
KIOCL,2026-09-25,FIZZLE_OUT_EP,False,1,2026-08-03,394.9,365.55,39,340.75,340.65,59387.0,175725.68,0.3379528820147403,0.03,0,4,,,
PROSTARM,2026-09-25,SUSTAINED_EP,True,1,2026-08-03,135.87,127.04,39,141.17,139.26,798903.0,283511.38,2.817886886939071,1.37,2,8,,,NO_CATALYST
RATNAVEER,2026-09-25,SUSTAINED_EP,True,1,2026-08-03,205.79,181.38,39,333.95,323.95,6123089.0,8826446.22,0.6937207622843251,3.09,5,8,,,NO_CATALYST
UTTAMSUGAR,2026-09-25,PERSISTENT_EP,True,1,2026-08-03,240.45,222.33,39,293.15,260.0,2805051.0,333713.84,8.405557887560192,12.75,5,9,,,NO_CATALYST
BASF,2026-09-25,FIZZLE_OUT_EP,False,1,2026-08-04,3947.1,3729.7,38,3539.8,3523.9,7887.0,46487.94,0.16965690456492585,0.45,0,5,,,
KEI,2026-09-25,FIZZLE_OUT_EP,False,1,2026-08-04,5500.0,5023.3,38,4673.5,4636.5,140880.0,528604.04,0.2665132865802539,0.8,0,6,,,
MANYAVAR,2026-09-25,SUSTAINED_EP,False,1,2026-08-04,485.9,418.75,38,532.5,524.45,199080.0,1468347.26,0.13558100690704458,1.53,0,9,,,NO_CATALYST
ARTEMISMED,2026-09-25,PERSISTENT_EP,True,1,2026-08-05,322.15,301.75,37,357.7,332.7,18980196.0,413508.42,45.90038577690873,7.51,2,8,,,NO_CATALYST
FIEMIND,2026-09-25,FIZZLE_OUT_EP,False,1,2026-08-05,2498.0,2324.5,37,1965.5,1917.2,120437.0,93940.42,1.2820572869484723,2.52,1,2,,,
GODIGIT,2026-09-25,FIZZLE_OUT_EP,False,1,2026-08-05,280.4,263.3,37,253.7,250.3,365201.0,857847.12,0.425718046357724,1.36,0,0,,,
JGCHEM,2026-09-25,SUSTAINED_EP,False,1,2026-08-05,548.25,505.75,37,620.1,601.75,245613.0,755832.34,0.3249569871540559,3.05,2,8,,,NO_CATALYST
KANSAINER,2026-09-25,FIZZLE_OUT_EP,False,1,2026-08-05,210.38,198.92,37,180.63,179.41,153445.0,311938.64,0.49190763927162084,0.68,0,2,,,
MMP,2026-09-25,SUSTAINED_EP,False,1,2026-08-05,329.35,301.05,37,460.25,453.95,37919.0,112687.32,0.33649748702870913,1.39,4,10,,,NO_CATALYST
OMNI,2026-09-25,FIZZLE_OUT_EP,False,1,2026-08-05,732.6,610.5,37,533.95,547.85,316403.0,1408480.62,0.22464135857261563,-2.54,0,0,,,
PTC,2026-09-25,FIZZLE_OUT_EP,False,1,2026-08-05,198.36,183.44,37,155.09,155.89,997223.0,2190141.9,0.4553234655708838,-0.51,0,1,,,
